merchant_id,segment,cities,name,tier,score,top_rank,channel,phone_masked,contact_note,instagram_handle,website_domain,bnpl_status_final,reviews_count,rating,n_locations,owner_name_verified,hook_from_page,flags,score_exclusion
m_fb21ef3ad3,A_aesthetic_clinics,jeddah,عيادات بيڤرلي | Beverly Clinics,,,,none,,,,beverlyclinics.saudigermanhealth.com,unchecked,1073,3.8,1,False,False,,A: no segment signal in name or category
m_fb2279144c,B_custom_furniture,riyadh,‏تفصيل ستائر ومجالس منى,B,76,,mobile_or_whatsapp,+9665•••••280,mobile in Google Maps,,luxuryfurniturehouses.store,unchecked,4,5,1,False,False,BNPL unchecked,
m_fbc1ab5292,B_custom_furniture,jeddah,الكروان للستائر والديكور,B,76,,mobile_or_whatsapp,+9665•••••055,mobile in Google Maps,,,unchecked,1,5,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_fbc4731d04,A_aesthetic_clinics,riyadh,مجمع ديم الرياض الطبي,B,73,,mobile_or_whatsapp,+9665•••••446,mobile in Google Maps,deemalriyad,,unchecked,178,3.8,1,False,False,medical: Risk review; BNPL unchecked,
m_fbc8f91238,A_aesthetic_clinics,riyadh,Aesthetic skin clinic,B,66,,other_phone,+9661•••••071,landline in Google Maps,,,unchecked,610,3.4,1,False,False,medical: Risk review; BNPL unchecked,
m_fc0f2f57f3,A_aesthetic_clinics,riyadh,Confident Clinic – عيادات كونفيدنت,A,86,,mobile_or_whatsapp,,number on the merchant website (not stored),,confident.sa,not_detected,354,4.8,1,False,True,medical: Risk review,
m_fc504c3f57,A_aesthetic_clinics,jeddah,مجمع وجهاء الطبي VIP MEDICAL CLINIC,,,,mobile_or_whatsapp,+9665•••••617,mobile in Google Maps,,,unchecked,610,4.5,1,False,False,,A: no segment signal in name or category
m_fc826ac1b2,A_aesthetic_clinics,riyadh,نخبة ألماس - فرع الحمراء | Almas Elite - Alhamra Branch,A,88,,mobile_or_whatsapp_and_name,+9661•••••888,number on the merchant website (not stored),almaselitesa,almaselite.com,not_detected,799,3.6,1,True,True,medical: Risk review,
m_fcd2d29502,B_custom_furniture,jeddah,سلفر الجمال اقمشة ستائر ومفروشات,B,82,,mobile_or_whatsapp,+9665•••••000,mobile in Google Maps,,,unchecked,18,4.4,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_fcde40efc7,B_custom_furniture,jeddah,Miro Furniture,,,,none,,,,miro-sa.com,unchecked,381,4.6,1,False,False,,B: no segment signal in name or category
m_fd323d3614,A_aesthetic_clinics,riyadh,مركز ليلك التخصصي - اسنان - جلدية - ليزر,B,74,,instagram,+9661•••••336,Instagram,lilacspecialist,,unchecked,433,4.5,1,False,False,medical: Risk review; BNPL unchecked,
m_fd9546e093,A_aesthetic_clinics,riyadh,Lamer Clinics,C,64,,none,,,,lamerclinics.com,unchecked,658,4.1,1,False,False,medical: Risk review; BNPL unchecked,
m_fdd0e2b7c7,B_custom_furniture,riyadh,تفصيل ستائر و مجالس,B,76,,mobile_or_whatsapp,+9665•••••910,mobile in Google Maps,,,unchecked,3,5,1,False,False,BNPL unchecked,
m_fe078dcee0,B_custom_furniture,riyadh,تفصیل ستائر و مجالس,A,85,,mobile_or_whatsapp,+9665•••••953,mobile in Google Maps,,,unchecked,72,4.9,1,False,False,BNPL unchecked,
m_fe0e5b6074,A_aesthetic_clinics,jeddah,Masa Clinic عيادات الماسة,,,,mobile_or_whatsapp,+9665•••••947,mobile in Google Maps,,masaclinic.sa,unchecked,101,4.1,1,False,False,,A: no segment signal in name or category
m_fe2dccb9d4,B_custom_furniture,jeddah,محل طاولات,,,,none,,,,,unchecked,14,3.4,1,False,False,,B: no segment signal in name or category
m_fe53c9604d,A_aesthetic_clinics,riyadh,عيادات سافي لطب وتجميل الاسنان - Savvy Dental Clinics,B,67,,none,,,,,unchecked,841,4.3,1,False,False,medical: Risk review; BNPL unchecked,
m_feeeddeeda,C_salla_zid_d2c,,عباية إيمان بقماش انترنت | عبايات سادة وأنيقة,,,,mobile_or_whatsapp,,number on the merchant website (not stored),,,not_detected,0,,0,False,False,,segment rejected: bnpl_saturation
m_fefa495241,B_custom_furniture,jeddah,قصر الراحة للأثاث,B,82,,mobile_or_whatsapp,+9665•••••089,mobile in Google Maps,,qasr-alraha.com,unchecked,38,5,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_ff31ae3e67,B_custom_furniture,riyadh,العنود تفصيل ستائر و مجالس وكنب,A,85,,mobile_or_whatsapp,+9665•••••968,mobile in Google Maps,,,unchecked,44,5,1,False,False,BNPL unchecked,
m_ff3db6fc0c,A_aesthetic_clinics,jeddah,Solar Clinics,,,,mobile_or_whatsapp,+9665•••••791,mobile in Google Maps,solar_clinics,solar.med.sa,unchecked,1076,4.5,1,False,False,,A: no segment signal in name or category
m_ff899ee63b,B_custom_furniture,jeddah,مفروشات الصفاء,,,,mobile_or_whatsapp,+9665•••••366,mobile in Google Maps,,,unchecked,9,3.2,1,False,False,,B: no segment signal in name or category
m_ff8ca3ef5e,B_custom_furniture,riyadh,تفصيل ستائر ومجالس و كنب,A,85,,mobile_or_whatsapp,+9665•••••054,mobile in Google Maps,,,unchecked,63,4.9,1,False,False,BNPL unchecked,
m_ffb8667dcc,B_custom_furniture,jeddah,ستائر المنير ابحر,B,82,,mobile_or_whatsapp,+9665•••••712,mobile in Google Maps,,,unchecked,22,4.6,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_ffca4c5a5d,B_custom_furniture,riyadh,تفصيل ستائر و مجالس,B,76,,mobile_or_whatsapp,+9665•••••917,mobile in Google Maps,,,unchecked,2,5,1,False,False,BNPL unchecked,
m_fff74f627a,B_custom_furniture,jeddah,أحلام التركية أقمشة ستائر و مفروشات,B,76,,mobile_or_whatsapp,+9665•••••974,mobile in Google Maps,,,unchecked,4,4.8,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
